order_id,order_date,customer_id,customer_segment,region,salesperson,product_category,product_name,quantity,unit_price,discount,gross_revenue,revenue,cost,profit,profit_margin
ORD-20257279,2025-04-09,CUST-4801,Mid-Market,West,Elena Rostova,Software,CRM Enterprise,8,2462.58,0.0,19700.63,19700.63,12618.21,7082.42,0.3595
ORD-20257280,2025-11-06,CUST-4748,Enterprise,East,James Wilson,Hardware,Workstation Pro,13,2159.21,0.0,28069.74,28069.74,15502.12,12567.63,0.4477
ORD-20257281,2025-01-15,CUST-4009,Enterprise,North,Michael Chang,Hardware,Network Gateway Gen4,22,1543.46,0.1,33956.22,30560.59,16596.81,13963.79,0.4569
ORD-20257282,2025-12-26,CUST-4914,Enterprise,North,James Wilson,Professional Services,Cloud Migration Consulting,3,7505.84,0.15,22517.53,19139.9,10307.77,8832.13,0.4615
ORD-20257283,2025-01-15,CUST-2210,SMB,South,Michael Chang,Hardware,Security Appliance,3,2988.56,0.0,8965.68,8965.68,4070.76,4894.92,0.546
ORD-20257284,2025-09-10,CUST-4212,Mid-Market,East,Lucas Meyer,Software,Analytics Studio,9,1744.56,0.05,15701.0,14915.95,8810.7,6105.26,0.4093
ORD-20257285,2025-04-23,CUST-4278,SMB,East,Priya Sharma,Cloud Solutions,Cloud Hosting Pro,3,1172.68,0.0,3518.03,3518.03,1620.69,1897.34,0.5393
ORD-20257286,2025-03-31,CUST-3077,Mid-Market,East,James Wilson,Professional Services,24/7 Premium Support,9,1966.91,0.05,17702.17,16817.07,10856.54,5960.53,0.3544
ORD-20257287,2025-06-18,CUST-4663,Consumer,West,Michael Chang,Professional Services,24/7 Premium Support,4,1905.77,0.0,7623.07,7623.07,3559.71,4063.36,0.533
ORD-20257288,2025-02-01,CUST-1964,Mid-Market,East,Lucas Meyer,Cloud Solutions,Cloud Hosting Pro,3,1149.2,0.05,3447.6,3275.22,1738.69,1536.54,0.4691
ORD-20257289,2025-07-08,CUST-1123,Consumer,West,James Wilson,Cloud Solutions,Data Lakehouse Storage,1,866.37,0.1,866.37,779.74,534.89,244.85,0.314
ORD-20257290,2025-11-27,CUST-4710,Mid-Market,North,Amara Okafor,Cloud Solutions,Enterprise AI Suite,3,3433.9,0.0,10301.71,10301.71,6582.89,3718.82,0.361
ORD-20257291,2025-10-06,CUST-2038,Enterprise,North,Elena Rostova,Professional Services,Annual Maintenance,15,1544.66,0.2,23169.92,18535.94,11470.68,7065.25,0.3812
ORD-20257292,2025-08-05,CUST-4152,Consumer,West,David Ross,Professional Services,24/7 Premium Support,2,2083.09,0.0,4166.17,4166.17,1882.82,2283.35,0.5481
ORD-20257293,2025-06-29,CUST-2493,Consumer,East,David Ross,Software,CRM Enterprise,3,2327.21,0.0,6981.64,6981.64,3373.21,3608.42,0.5168
ORD-20257294,2025-07-19,CUST-4691,Enterprise,Central,Amara Okafor,Cloud Solutions,Serverless Compute,4,474.74,0.2,1898.94,1519.15,1071.11,448.05,0.2949
ORD-20257295,2025-12-17,CUST-4736,SMB,East,James Wilson,Professional Services,24/7 Premium Support,2,2042.15,0.0,4084.29,4084.29,2376.35,1707.95,0.4182
ORD-20257296,2025-07-01,CUST-1150,Enterprise,West,James Wilson,Hardware,Network Gateway Gen4,24,1710.17,0.15,41044.1,34887.49,20937.36,13950.12,0.3999
ORD-20257297,2025-03-26,CUST-4341,Consumer,East,James Wilson,Cloud Solutions,Serverless Compute,1,433.85,0.1,433.85,390.46,252.48,137.99,0.3534
ORD-20257298,2025-06-08,CUST-4259,Enterprise,North,James Wilson,Software,Analytics Studio,13,1848.71,0.05,24033.28,22831.61,15082.31,7749.31,0.3394
ORD-20257299,2025-11-19,CUST-4453,SMB,West,Elena Rostova,Professional Services,24/7 Premium Support,2,1962.99,0.0,3925.98,3925.98,1906.64,2019.34,0.5144
ORD-20257300,2025-11-02,CUST-3577,Mid-Market,Central,Elena Rostova,Cloud Solutions,Data Lakehouse Storage,6,877.63,0.05,5265.79,5002.5,2734.93,2267.57,0.4533
ORD-20257301,2025-08-06,CUST-2136,Consumer,Central,James Wilson,Software,CyberDefense Suite,4,2781.94,0.0,11127.75,11127.75,5975.84,5151.91,0.463
ORD-20257302,2025-11-20,CUST-2921,Enterprise,Central,Lucas Meyer,Cloud Solutions,Cloud Hosting Pro,8,1180.18,0.0,9441.42,9441.42,4878.72,4562.7,0.4833
ORD-20257303,2025-12-29,CUST-1474,Enterprise,Central,Sarah Jenkins,Professional Services,Annual Maintenance,4,1439.44,0.1,5757.75,5181.98,3703.55,1478.43,0.2853
ORD-20257304,2025-12-23,CUST-3250,Mid-Market,North,James Wilson,Cloud Solutions,Data Lakehouse Storage,5,854.17,0.05,4270.83,4057.29,2168.88,1888.41,0.4654
ORD-20257305,2025-03-07,CUST-1675,Mid-Market,East,Amara Okafor,Software,CRM Enterprise,5,2467.44,0.0,12337.22,12337.22,6458.26,5878.96,0.4765
ORD-20257306,2025-11-16,CUST-4587,SMB,West,Priya Sharma,Hardware,Workstation Pro,1,2201.51,0.0,2201.51,2201.51,1346.13,855.38,0.3885
ORD-20257307,2025-07-13,CUST-1729,Enterprise,East,Elena Rostova,Software,CRM Enterprise,23,2714.79,0.15,62440.06,53074.05,33691.2,19382.85,0.3652
ORD-20257308,2025-02-09,CUST-1606,Enterprise,South,Amara Okafor,Hardware,Edge Server X1,6,4726.14,0.1,28356.85,25521.16,18305.86,7215.3,0.2827
ORD-20257309,2025-08-17,CUST-1393,Mid-Market,North,Priya Sharma,Software,CRM Enterprise,3,2359.79,0.1,7079.37,6371.43,3488.44,2882.99,0.4525
ORD-20257310,2025-03-14,CUST-4382,Consumer,South,Priya Sharma,Software,CRM Enterprise,1,2341.11,0.0,2341.11,2341.11,1065.52,1275.59,0.5449
ORD-20257311,2025-05-27,CUST-3901,SMB,North,Elena Rostova,Cloud Solutions,Enterprise AI Suite,1,3616.9,0.0,3616.9,3616.9,2172.7,1444.2,0.3993
ORD-20257312,2025-04-19,CUST-3468,Mid-Market,North,Amara Okafor,Professional Services,Cloud Migration Consulting,2,7839.74,0.0,15679.48,15679.48,9004.88,6674.6,0.4257
ORD-20257313,2025-07-10,CUST-2339,Enterprise,South,Michael Chang,Software,CyberDefense Suite,18,3196.32,0.15,57533.84,48903.76,35844.52,13059.25,0.267
ORD-20257314,2025-05-03,CUST-1875,Consumer,North,Michael Chang,Hardware,Network Gateway Gen4,1,1599.73,0.1,1599.73,1439.76,769.27,670.49,0.4657
ORD-20257315,2025-12-12,CUST-4397,Enterprise,West,Elena Rostova,Professional Services,Implementation & Onboarding,10,4879.15,0.1,48791.51,43912.36,26044.97,17867.39,0.4069
ORD-20257316,2025-06-24,CUST-4090,Consumer,North,Sarah Jenkins,Professional Services,24/7 Premium Support,1,1984.88,0.0,1984.88,1984.88,1036.11,948.77,0.478
ORD-20257317,2025-05-12,CUST-1678,Consumer,West,David Ross,Cloud Solutions,Enterprise AI Suite,1,3640.08,0.0,3640.08,3640.08,1961.69,1678.39,0.4611
ORD-20257318,2025-10-24,CUST-3752,Enterprise,South,Michael Chang,Software,Analytics Studio,5,1814.15,0.0,9070.77,9070.77,4734.77,4336.0,0.478
ORD-20257319,2025-08-03,CUST-1302,Consumer,North,Lucas Meyer,Professional Services,24/7 Premium Support,1,2006.53,0.0,2006.53,2006.53,1040.4,966.13,0.4815
ORD-20257320,2025-04-05,CUST-4769,SMB,North,Lucas Meyer,Hardware,Workstation Pro,1,2211.28,0.0,2211.28,2211.28,1156.44,1054.84,0.477
ORD-20257321,2025-10-31,CUST-3579,SMB,East,Lucas Meyer,Hardware,Security Appliance,1,3253.97,0.0,3253.97,3253.97,1697.83,1556.14,0.4782
ORD-20257322,2025-01-30,CUST-3734,Consumer,West,David Ross,Professional Services,Annual Maintenance,2,1458.87,0.0,2917.73,2917.73,1810.93,1106.8,0.3793
ORD-20257323,2025-09-15,CUST-2466,Consumer,West,Priya Sharma,Software,Analytics Studio,4,1848.57,0.0,7394.3,7394.3,3871.09,3523.2,0.4765
ORD-20257324,2025-04-26,CUST-2950,SMB,East,James Wilson,Software,DevOps Automation,3,961.42,0.0,2884.26,2884.26,1455.94,1428.32,0.4952
ORD-20257325,2025-01-16,CUST-3307,Mid-Market,North,Sarah Jenkins,Professional Services,Implementation & Onboarding,3,5037.48,0.0,15112.45,15112.45,6831.13,8281.32,0.548
ORD-20257326,2025-10-30,CUST-1587,Mid-Market,North,Elena Rostova,Professional Services,Implementation & Onboarding,8,4984.43,0.0,39875.46,39875.46,25082.95,14792.52,0.371
ORD-20257327,2025-01-09,CUST-3231,Consumer,South,Sarah Jenkins,Software,CRM Enterprise,4,2481.06,0.05,9924.23,9428.01,5232.33,4195.69,0.445
ORD-20257328,2025-10-18,CUST-2385,SMB,South,David Ross,Hardware,Workstation Pro,3,2161.44,0.1,6484.32,5835.89,3673.3,2162.59,0.3706
ORD-20257329,2025-08-30,CUST-4212,Mid-Market,West,Lucas Meyer,Software,Analytics Studio,5,1767.71,0.0,8838.55,8838.55,4156.48,4682.07,0.5297
ORD-20257330,2025-06-18,CUST-4509,Consumer,East,Elena Rostova,Hardware,Security Appliance,1,2983.64,0.0,2983.64,2983.64,1583.06,1400.58,0.4694
ORD-20257331,2025-09-24,CUST-2424,Enterprise,West,David Ross,Software,CRM Enterprise,15,2284.39,0.1,34265.91,30839.32,17697.03,13142.29,0.4262
ORD-20257332,2025-01-08,CUST-4973,Mid-Market,North,Priya Sharma,Cloud Solutions,Serverless Compute,7,436.38,0.0,3054.64,3054.64,1899.43,1155.21,0.3782
ORD-20257333,2025-07-07,CUST-3681,Consumer,North,Michael Chang,Professional Services,Implementation & Onboarding,4,4862.76,0.0,19451.03,19451.03,8961.05,10489.98,0.5393
ORD-20257334,2025-08-10,CUST-4305,SMB,North,Sarah Jenkins,Professional Services,Cloud Migration Consulting,1,7354.05,0.0,7354.05,7354.05,4295.63,3058.41,0.4159
ORD-20257335,2025-05-15,CUST-1793,Mid-Market,East,Elena Rostova,Software,CRM Enterprise,4,2376.33,0.0,9505.31,9505.31,4461.09,5044.22,0.5307
ORD-20257336,2025-03-16,CUST-2911,Enterprise,North,David Ross,Cloud Solutions,Serverless Compute,4,445.28,0.0,1781.11,1781.11,1001.6,779.51,0.4377
ORD-20257337,2025-03-08,CUST-4083,Enterprise,South,Amara Okafor,Software,Analytics Studio,12,1818.08,0.15,21817.01,18544.46,10614.49,7929.97,0.4276
ORD-20257338,2025-08-24,CUST-2515,Mid-Market,East,David Ross,Software,CRM Enterprise,3,2474.51,0.05,7423.53,7052.35,3865.33,3187.02,0.4519
ORD-20257339,2025-08-14,CUST-2628,Mid-Market,West,Priya Sharma,Hardware,Edge Server X1,7,4819.12,0.0,33733.87,33733.87,20163.59,13570.28,0.4023
ORD-20257340,2025-02-01,CUST-4177,Enterprise,West,James Wilson,Cloud Solutions,Data Lakehouse Storage,4,858.56,0.0,3434.22,3434.22,1934.36,1499.86,0.4367
ORD-20257341,2025-02-06,CUST-1315,Enterprise,North,Michael Chang,Hardware,Edge Server X1,15,4886.77,0.15,73301.53,62306.3,42916.86,19389.44,0.3112
ORD-20257342,2025-12-24,CUST-3035,SMB,West,Sarah Jenkins,Professional Services,Cloud Migration Consulting,2,7281.46,0.0,14562.93,14562.93,7537.26,7025.66,0.4824
ORD-20257343,2025-09-25,CUST-1356,SMB,North,Sarah Jenkins,Cloud Solutions,Data Lakehouse Storage,2,843.92,0.1,1687.83,1519.05,770.7,748.34,0.4926
ORD-20257344,2025-10-29,CUST-2073,SMB,West,Sarah Jenkins,Professional Services,Implementation & Onboarding,2,4850.85,0.0,9701.7,9701.7,5293.44,4408.26,0.4544
ORD-20257345,2025-08-03,CUST-2819,Enterprise,East,Lucas Meyer,Cloud Solutions,Data Lakehouse Storage,4,851.19,0.2,3404.75,2723.8,1813.55,910.26,0.3342
ORD-20257346,2025-10-27,CUST-4314,Mid-Market,West,James Wilson,Hardware,Workstation Pro,4,2244.12,0.0,8976.47,8976.47,5685.73,3290.74,0.3666
ORD-20257347,2025-06-26,CUST-1867,Enterprise,Central,James Wilson,Cloud Solutions,Data Lakehouse Storage,27,952.24,0.0,25710.5,25710.5,13274.15,12436.36,0.4837
ORD-20257348,2025-07-18,CUST-1708,Mid-Market,South,Michael Chang,Hardware,Edge Server X1,2,4716.17,0.0,9432.35,9432.35,5845.3,3587.05,0.3803
ORD-20257349,2025-08-12,CUST-2317,SMB,North,Sarah Jenkins,Hardware,Workstation Pro,4,2098.41,0.0,8393.63,8393.63,4538.25,3855.38,0.4593
ORD-20257350,2025-07-21,CUST-1762,Consumer,North,Elena Rostova,Software,CyberDefense Suite,3,2785.08,0.05,8355.24,7937.48,4145.02,3792.46,0.4778
ORD-20257351,2025-12-14,CUST-2675,Enterprise,North,James Wilson,Hardware,Security Appliance,24,2957.66,0.1,70983.85,63885.47,44168.7,19716.77,0.3086
ORD-20257352,2025-03-10,CUST-3323,Enterprise,East,Priya Sharma,Professional Services,Implementation & Onboarding,18,4775.04,0.15,85950.67,73058.07,49875.72,23182.35,0.3173
ORD-20257353,2025-09-28,CUST-4618,Consumer,North,Michael Chang,Cloud Solutions,Data Lakehouse Storage,4,882.57,0.0,3530.27,3530.27,1769.19,1761.08,0.4989
ORD-20257354,2025-07-19,CUST-4093,Consumer,East,David Ross,Hardware,Workstation Pro,2,2170.69,0.0,4341.38,4341.38,2097.21,2244.18,0.5169
ORD-20257355,2025-01-29,CUST-4760,Enterprise,West,Priya Sharma,Hardware,Edge Server X1,10,4720.69,0.1,47206.89,42486.21,29793.36,12692.85,0.2988
ORD-20257356,2025-04-01,CUST-3535,SMB,Central,Michael Chang,Professional Services,Implementation & Onboarding,1,4986.57,0.05,4986.57,4737.24,2740.78,1996.46,0.4214
ORD-20257357,2025-12-28,CUST-2492,Enterprise,North,James Wilson,Software,CyberDefense Suite,8,3013.02,0.1,24104.18,21693.77,15589.99,6103.77,0.2814
ORD-20257358,2025-08-19,CUST-4348,Enterprise,East,James Wilson,Hardware,Workstation Pro,4,2227.18,0.1,8908.71,8017.84,5094.19,2923.65,0.3646
ORD-20257359,2025-05-28,CUST-1452,Enterprise,East,Elena Rostova,Professional Services,24/7 Premium Support,21,1929.98,0.0,40529.49,40529.49,22836.7,17692.79,0.4365
ORD-20257360,2025-05-08,CUST-4199,Mid-Market,North,Amara Okafor,Software,CyberDefense Suite,3,2894.4,0.0,8683.2,8683.2,5021.74,3661.46,0.4217
ORD-20257361,2025-07-30,CUST-1113,SMB,West,Sarah Jenkins,Professional Services,Annual Maintenance,4,1525.32,0.0,6101.29,6101.29,2748.8,3352.49,0.5495
ORD-20257362,2025-02-11,CUST-1249,Enterprise,West,Michael Chang,Software,CRM Enterprise,22,2298.8,0.15,50573.58,42987.54,29226.72,13760.82,0.3201
ORD-20257363,2025-06-15,CUST-2987,SMB,Central,Amara Okafor,Professional Services,Cloud Migration Consulting,4,7719.54,0.0,30878.18,30878.18,17770.04,13108.14,0.4245
ORD-20257364,2025-03-23,CUST-2531,Mid-Market,North,Priya Sharma,Software,CyberDefense Suite,6,3021.89,0.0,18131.35,18131.35,10476.64,7654.7,0.4222
ORD-20257365,2025-08-02,CUST-1070,Mid-Market,South,Sarah Jenkins,Software,DevOps Automation,5,963.25,0.0,4816.27,4816.27,2575.74,2240.54,0.4652
ORD-20257366,2025-07-12,CUST-2656,Enterprise,Central,Elena Rostova,Software,CRM Enterprise,11,2601.7,0.15,28618.71,24325.9,13909.53,10416.37,0.4282
ORD-20257367,2025-02-11,CUST-4038,Consumer,East,Michael Chang,Professional Services,24/7 Premium Support,2,2072.27,0.05,4144.55,3937.32,2501.96,1435.36,0.3646
ORD-20257368,2025-02-15,CUST-4222,Mid-Market,North,Priya Sharma,Cloud Solutions,Data Lakehouse Storage,3,839.95,0.05,2519.86,2393.87,1527.87,866.0,0.3618
ORD-20257369,2025-03-13,CUST-2585,Mid-Market,North,Amara Okafor,Software,Analytics Studio,9,1886.77,0.0,16980.93,16980.93,10003.1,6977.83,0.4109
ORD-20257370,2025-09-29,CUST-3742,Mid-Market,West,James Wilson,Hardware,Network Gateway Gen4,5,1639.93,0.05,8199.67,7789.68,4160.81,3628.87,0.4659
ORD-20257371,2025-11-15,CUST-1276,Mid-Market,Central,Sarah Jenkins,Software,Analytics Studio,9,1809.87,0.0,16288.87,16288.87,9703.45,6585.42,0.4043
ORD-20257372,2025-10-10,CUST-2734,Enterprise,Central,James Wilson,Software,CRM Enterprise,20,2381.39,0.0,47627.83,47627.83,29714.03,17913.8,0.3761
ORD-20257373,2025-10-13,CUST-1272,Mid-Market,North,Lucas Meyer,Hardware,Network Gateway Gen4,6,1552.82,0.0,9316.95,9316.95,5075.74,4241.21,0.4552
ORD-20257374,2025-08-26,CUST-4899,SMB,West,Sarah Jenkins,Cloud Solutions,Serverless Compute,3,467.95,0.0,1403.86,1403.86,666.54,737.32,0.5252
ORD-20257375,2025-09-17,CUST-4412,Enterprise,South,Sarah Jenkins,Cloud Solutions,Serverless Compute,4,466.28,0.15,1865.1,1585.34,1150.56,434.78,0.2742
ORD-20257376,2025-12-02,CUST-3596,Enterprise,East,Michael Chang,Professional Services,24/7 Premium Support,9,1913.83,0.15,17224.5,14640.82,9629.74,5011.08,0.3423
ORD-20257377,2025-03-05,CUST-4608,Consumer,East,Priya Sharma,Professional Services,Implementation & Onboarding,2,4783.6,0.0,9567.2,9567.2,4604.05,4963.14,0.5188
ORD-20257378,2025-07-06,CUST-2921,SMB,East,Lucas Meyer,Cloud Solutions,Data Lakehouse Storage,1,890.02,0.0,890.02,890.02,508.34,381.68,0.4288
ORD-20257379,2025-12-14,CUST-4223,Enterprise,West,David Ross,Cloud Solutions,Data Lakehouse Storage,22,845.58,0.0,18602.82,18602.82,10930.62,7672.2,0.4124
ORD-20257380,2025-08-09,CUST-4726,Consumer,North,Sarah Jenkins,Hardware,Security Appliance,3,3040.54,0.0,9121.61,9121.61,4755.04,4366.58,0.4787
ORD-20257381,2025-12-03,CUST-4004,Enterprise,North,Priya Sharma,Software,CRM Enterprise,11,2367.55,0.05,26043.1,24740.94,12770.63,11970.31,0.4838
ORD-20257382,2025-08-03,CUST-3556,SMB,West,Sarah Jenkins,Cloud Solutions,Enterprise AI Suite,1,3413.87,0.0,3413.87,3413.87,1835.97,1577.91,0.4622
ORD-20257383,2025-01-17,CUST-2387,Mid-Market,West,Sarah Jenkins,Hardware,Edge Server X1,7,4919.93,0.0,34439.49,34439.49,15892.44,18547.05,0.5385
ORD-20257384,2025-12-02,CUST-3380,Mid-Market,East,Sarah Jenkins,Cloud Solutions,Cloud Hosting Pro,7,1148.54,0.0,8039.78,8039.78,4158.97,3880.81,0.4827
ORD-20257385,2025-08-18,CUST-1931,Enterprise,East,Lucas Meyer,Professional Services,Cloud Migration Consulting,7,7388.78,0.1,51721.49,46549.34,26287.24,20262.1,0.4353
ORD-20257386,2025-07-18,CUST-2822,Enterprise,South,Priya Sharma,Software,CRM Enterprise,26,2712.95,0.15,70536.79,59956.27,35923.81,24032.46,0.4008
ORD-20257387,2025-11-17,CUST-4698,Consumer,West,James Wilson,Professional Services,Annual Maintenance,4,1425.45,0.0,5701.79,5701.79,2780.8,2920.99,0.5123
ORD-20257388,2025-03-31,CUST-2298,Enterprise,South,Lucas Meyer,Software,DevOps Automation,10,909.36,0.1,9093.61,8184.25,4784.58,3399.66,0.4154
ORD-20257389,2025-08-01,CUST-3006,Mid-Market,West,Sarah Jenkins,Hardware,Edge Server X1,8,5003.16,0.0,40025.26,40025.26,25735.11,14290.15,0.357
ORD-20257390,2025-07-17,CUST-4441,Mid-Market,East,Amara Okafor,Professional Services,Cloud Migration Consulting,2,7853.6,0.05,15707.19,14921.83,8994.65,5927.18,0.3972
ORD-20257391,2025-12-08,CUST-1641,SMB,East,Lucas Meyer,Professional Services,Annual Maintenance,3,1471.89,0.05,4415.67,4194.89,2124.05,2070.84,0.4937
ORD-20257392,2025-02-16,CUST-1428,Mid-Market,North,Michael Chang,Software,DevOps Automation,6,947.88,0.0,5687.3,5687.3,2763.92,2923.38,0.514
ORD-20257393,2025-04-16,CUST-1303,Enterprise,Central,Sarah Jenkins,Hardware,Workstation Pro,4,2237.37,0.0,8949.48,8949.48,4249.51,4699.97,0.5252
ORD-20257394,2025-07-13,CUST-4897,Mid-Market,East,Sarah Jenkins,Professional Services,Annual Maintenance,9,1482.49,0.0,13342.42,13342.42,6735.33,6607.09,0.4952
ORD-20257396,2025-05-09,CUST-2190,SMB,North,Priya Sharma,Professional Services,Annual Maintenance,3,1473.47,0.0,4420.41,4420.41,2737.38,1683.03,0.3807
ORD-20257397,2025-10-31,CUST-1253,Mid-Market,North,Amara Okafor,Hardware,Security Appliance,5,3184.54,0.05,15922.71,15126.58,9090.5,6036.08,0.399
ORD-20257398,2025-10-03,CUST-1158,SMB,East,Michael Chang,Cloud Solutions,Serverless Compute,3,438.56,0.0,1315.67,1315.67,801.93,513.74,0.3905
ORD-20257399,2025-04-17,CUST-2350,Enterprise,East,Lucas Meyer,Software,Analytics Studio,23,1855.96,0.1,42687.08,38418.37,19684.93,18733.44,0.4876
ORD-20257400,2025-03-09,CUST-1277,Mid-Market,North,Elena Rostova,Hardware,Network Gateway Gen4,6,1624.45,0.1,9746.67,8772.01,4767.18,4004.82,0.4565
ORD-20257401,2025-06-18,CUST-3124,Mid-Market,North,Sarah Jenkins,Software,CRM Enterprise,7,2322.11,0.05,16254.74,15442.01,7854.22,7587.78,0.4914
ORD-20257402,2025-10-04,CUST-2053,Enterprise,West,Lucas Meyer,Professional Services,Annual Maintenance,8,1479.4,0.2,11835.18,9468.14,7209.74,2258.4,0.2385
ORD-20257403,2025-05-06,CUST-3490,Enterprise,East,Amara Okafor,Hardware,Network Gateway Gen4,23,1547.35,0.2,35589.11,28471.29,18184.48,10286.81,0.3613
ORD-20257404,2025-12-10,CUST-2157,SMB,West,Priya Sharma,Cloud Solutions,Enterprise AI Suite,3,3646.48,0.0,10939.45,10939.45,6856.67,4082.78,0.3732
ORD-20257405,2025-11-06,CUST-2629,SMB,North,David Ross,Cloud Solutions,Cloud Hosting Pro,1,1247.06,0.0,1247.06,1247.06,799.8,447.26,0.3587
ORD-20257406,2025-12-23,CUST-4674,Enterprise,North,Elena Rostova,Software,DevOps Automation,5,972.32,0.05,4861.58,4618.5,2514.39,2104.11,0.4556
ORD-20257407,2025-09-02,CUST-4422,Enterprise,Central,Michael Chang,Hardware,Edge Server X1,10,4746.31,0.1,47463.13,42716.81,24689.61,18027.21,0.422
ORD-20257408,2025-07-30,CUST-1378,SMB,East,Priya Sharma,Hardware,Security Appliance,1,3025.03,0.0,3025.03,3025.03,1561.14,1463.9,0.4839
ORD-20257409,2025-03-18,CUST-4210,Consumer,East,David Ross,Software,DevOps Automation,3,903.74,0.0,2711.22,2711.22,1637.81,1073.42,0.3959
ORD-20257410,2025-06-20,CUST-1375,Enterprise,North,James Wilson,Professional Services,Cloud Migration Consulting,19,7947.37,0.0,151000.01,151000.01,83803.28,67196.73,0.445
ORD-20257411,2025-01-09,CUST-3853,Mid-Market,East,James Wilson,Cloud Solutions,Serverless Compute,5,443.52,0.0,2217.62,2217.62,1121.28,1096.34,0.4944
ORD-20257412,2025-11-12,CUST-4452,Enterprise,West,Priya Sharma,Software,CyberDefense Suite,23,2893.55,0.15,66551.54,56568.81,41655.67,14913.14,0.2636
ORD-20257413,2025-02-07,CUST-1687,Enterprise,Central,David Ross,Software,Analytics Studio,8,1790.96,0.0,14327.7,14327.7,7251.44,7076.26,0.4939
ORD-20257414,2025-07-21,CUST-3293,Mid-Market,South,Lucas Meyer,Professional Services,Cloud Migration Consulting,4,7862.83,0.0,31451.31,31451.31,17916.97,13534.34,0.4303
ORD-20257415,2025-05-19,CUST-4484,Consumer,South,James Wilson,Professional Services,Cloud Migration Consulting,3,7367.73,0.0,22103.2,22103.2,12325.02,9778.18,0.4424
ORD-20257416,2025-07-07,CUST-4332,SMB,West,Elena Rostova,Hardware,Network Gateway Gen4,3,1542.09,0.1,4626.26,4163.64,2402.1,1761.54,0.4231
ORD-20257417,2025-01-15,CUST-4259,Enterprise,East,Sarah Jenkins,Professional Services,Implementation & Onboarding,16,4757.98,0.05,76127.68,72321.29,38891.19,33430.11,0.4622
ORD-20257418,2025-08-02,CUST-2533,SMB,North,Amara Okafor,Cloud Solutions,Cloud Hosting Pro,1,1153.51,0.05,1153.51,1095.84,620.84,475.0,0.4335
ORD-20257419,2025-03-03,CUST-4114,Consumer,East,James Wilson,Hardware,Network Gateway Gen4,4,1614.11,0.0,6456.42,6456.42,4132.48,2323.95,0.3599
ORD-20257420,2025-05-07,CUST-1535,Mid-Market,North,James Wilson,Hardware,Edge Server X1,9,4907.73,0.0,44169.6,44169.6,22224.27,21945.33,0.4968
ORD-20257421,2025-04-26,CUST-1274,SMB,South,Michael Chang,Software,Analytics Studio,1,1821.06,0.0,1821.06,1821.06,843.33,977.74,0.5369
ORD-20257422,2025-09-28,CUST-4327,Enterprise,South,Priya Sharma,Professional Services,24/7 Premium Support,8,1969.5,0.2,15756.02,12604.82,9839.26,2765.55,0.2194
ORD-20257423,2025-03-23,CUST-4562,Enterprise,South,Elena Rostova,Software,CRM Enterprise,20,2308.78,0.0,46175.61,46175.61,24974.18,21201.42,0.4591
ORD-20257424,2025-11-17,CUST-3967,Enterprise,North,Amara Okafor,Cloud Solutions,Cloud Hosting Pro,22,1185.56,,26082.3,24778.18,12384.53,12393.65,0.5002
